"","results.x$means$x","afinidad_all","serie$folio"
"26917",-0.614861811298775,"none","ts_cep35"
"26918",0.41692369257335,"none","ts_cep35"
"26919",0.427146516859953,"pdc","ts_cep35"
"26920",-0.0407930638957582,"none","ts_cep35"
"26921",0.205873924765857,"none","ts_cep35"
"26922",-1.27172704529357,"none","ts_cep35"
"26923",-0.0616886703178041,"none","ts_cep35"
"26924",0.759306714905099,"pdc","ts_cep35"
"26925",-0.338128133928591,"none","ts_cep35"
"26926",-0.122862546753883,"none","ts_cep35"
"26927",1.39573825657047,"pdc","ts_cep35"
"26928",1.22842990626531,"pdc","ts_cep35"
"26929",-0.498357917452117,"none","ts_cep35"
"26930",-0.462981863915251,"pdc","ts_cep35"
"26931",0.864513894917605,"none","ts_cep35"
"26932",0.406278335532091,"pc","ts_cep35"
"26933",0.530848106136319,"ppd","ts_cep35"
"26934",0.129701849201009,"none","ts_cep35"
"26935",0.0925887474027039,"pdc","ts_cep35"
"26936",1.84972774203133,"prsd","ts_cep35"
"26937",0.299981462956968,"pdc","ts_cep35"
"26938",1.21388934881968,"pdc","ts_cep35"
"26939",0.44474419421149,"none","ts_cep35"
"26940",-1.00287003628449,"pdc","ts_cep35"
"26941",0.28872618520516,"pdc","ts_cep35"
"26942",0.954856540803882,"none","ts_cep35"
"26943",1.19529988644274,"pdc","ts_cep35"
"26944",1.07531167446776,"pdc","ts_cep35"
"26945",0.606280737972228,"pdc","ts_cep35"
"26946",0.140399618035544,"pdc","ts_cep35"
"26947",-0.286161908999267,"none","ts_cep35"
"26948",0.177905553112837,"pdc","ts_cep35"
"26949",0.155037233594778,"pdc","ts_cep35"
"26950",1.30202312413014,"pdc","ts_cep35"
"26951",-0.57161161851668,"none","ts_cep35"
"26952",-0.116359427004039,"none","ts_cep35"
"26953",0.400147000526668,"pc","ts_cep35"
"26954",0.322829447013069,"none","ts_cep35"
"26955",1.72672567865584,"none","ts_cep35"
"26956",0.236543108627275,"none","ts_cep35"
"26957",-0.0243156557870805,"ppd","ts_cep35"
"26958",0.030378513968924,"none","ts_cep35"
"26959",0.879413486650079,"ps","ts_cep35"
"26960",-0.638141335510662,"none","ts_cep35"
"26961",0.450839725226453,"pdc","ts_cep35"
"26962",0.559228364812619,"none","ts_cep35"
"26963",1.47261464355981,"none","ts_cep35"
"26964",0.559228364812619,"none","ts_cep35"
"26965",0.180843184719978,"udi","ts_cep35"
"26966",-0.563996273097739,"ph","ts_cep35"
"26967",0.343427521099981,"pdc","ts_cep35"
"26968",-0.314195212906953,"udi","ts_cep35"
"26969",1.06237521609644,"none","ts_cep35"
"26970",1.29418161566058,"pdc","ts_cep35"
"26971",0.154481855718386,"pdc","ts_cep35"
"26972",0.287273348687339,"none","ts_cep35"
"26973",-0.751489355143739,"none","ts_cep35"
"26974",0.430776688908406,"none","ts_cep35"
"26975",-0.546998021541325,"none","ts_cep35"
"26976",0.336160360761409,"pc","ts_cep35"
"26977",-0.0844098014193203,"none","ts_cep35"
"26978",-1.8394282638183,"none","ts_cep35"
"26979",0.513283202678357,"udi","ts_cep35"
"26980",1.02061548557088,"none","ts_cep35"
"26981",0.892609874785167,"ps","ts_cep35"
"26982",0.633172313323391,"none","ts_cep35"
"26983",0.124951290359111,"pdc","ts_cep35"
"26984",0.862214058383081,"rn","ts_cep35"
"26985",1.12287053738864,"ppd","ts_cep35"
"26986",0.60074776522944,"none","ts_cep35"
"26987",-0.518625619550485,"pdc","ts_cep35"
"26988",1.01097347691336,"none","ts_cep35"
"26989",0.565721810290448,"ps","ts_cep35"
"26990",0.0435767826015404,"none","ts_cep35"
"26991",-0.0837815017573259,"none","ts_cep35"
"26992",-2.36574069000005,"none","ts_cep35"
"26993",1.03318703005511,"none","ts_cep35"
"26994",0.0100637951155186,"none","ts_cep35"
"26995",-0.00499294022438496,"none","ts_cep35"
"26996",0.12758120364997,"none","ts_cep35"
"26997",0.0208346279239388,"none","ts_cep35"
"26998",-0.626576149574528,"pdc","ts_cep35"
"26999",0.662548909665029,"pdc","ts_cep35"
"27000",1.58108201796441,"rn","ts_cep35"
"27001",1.02486515113724,"pdc","ts_cep35"
"27002",0.349025073470615,"pc","ts_cep35"
"27003",0.436690944263259,"pdc","ts_cep35"
"27004",-0.181496676467432,"none","ts_cep35"
"27005",-0.18048521404545,"none","ts_cep35"
"27006",-0.30128021739316,"rn","ts_cep35"
"27007",-0.535737681695329,"pdc","ts_cep35"
"27008",-0.266468819163335,"none","ts_cep35"
"27009",0.1008083972593,"pdc","ts_cep35"
"27010",-0.0806107769961588,"none","ts_cep35"
"27011",0.682394889452987,"pdc","ts_cep35"
"27012",1.4533696931415,"none","ts_cep35"
"27013",0.953944576814398,"pdc","ts_cep35"
"27014",-1.14411096704096,"none","ts_cep35"
"27015",0.374301721944669,"none","ts_cep35"
"27016",0.199889035438646,"none","ts_cep35"
"27017",0.347704489107085,"none","ts_cep35"
"27018",0.142582363082671,"none","ts_cep35"
"27019",-0.0529027670528394,"none","ts_cep35"
"27020",1.13206947382985,"ps","ts_cep35"
"27021",-0.0505908480082331,"none","ts_cep35"
"27022",0.865458649096645,"ppd","ts_cep35"
"27023",0.969425131407464,"udi","ts_cep35"
"27024",-0.0783729452028704,"none","ts_cep35"
"27025",0.430132296877112,"none","ts_cep35"
"27026",1.69008669701728,"pdc","ts_cep35"
"27027",1.35153596330098,"udi","ts_cep35"
"27028",2.07067364589573,"none","ts_cep35"
"27029",0.925424417151572,"rn","ts_cep35"
"27030",0.580232346564499,"ucl","ts_cep35"
"27031",0.979025664935471,"pdc","ts_cep35"
"27032",1.92605011803823,"pdc","ts_cep35"
"27033",-0.170314673343057,"pdc","ts_cep35"
"27034",0.987274443082007,"udi","ts_cep35"
"27035",-0.37177390867957,"none","ts_cep35"
"27036",0.0207730323674807,"none","ts_cep35"
"27037",0.209627963475603,"none","ts_cep35"
"27038",-0.376608011867784,"rn","ts_cep35"
"27039",-0.136356259068553,"none","ts_cep35"
"27040",-0.249032486902668,"none","ts_cep35"
"27041",-0.140570259138208,"none","ts_cep35"
"27042",1.17329607044683,"none","ts_cep35"
"27043",-0.260773688120565,"none","ts_cep35"
"27044",0.486130337465916,"pdc","ts_cep35"
"27045",-0.298439568221886,"ppd","ts_cep35"
"27046",0.609742419601413,"udi","ts_cep35"
"27047",0.593559884511215,"none","ts_cep35"
"27048",0.503355682791446,"ppd","ts_cep35"
"27049",1.22440386830166,"udi","ts_cep35"
"27050",-0.58251191146196,"none","ts_cep35"
"27051",-0.424397386509829,"none","ts_cep35"
"27052",1.34502924784053,"rn","ts_cep35"
"27053",-0.195724547799939,"none","ts_cep35"
"27054",-3.43334520971698,"none","ts_cep35"
"27055",0.477202972664591,"pdc","ts_cep35"
"27056",1.24847818316723,"rn","ts_cep35"
"27057",0.0168155613176883,"none","ts_cep35"
"27058",0.439542504246752,"ps","ts_cep35"
"27059",0.596308658950301,"udi","ts_cep35"
"27060",1.12897542452293,"none","ts_cep35"
"27061",0.834408335331639,"none","ts_cep35"
"27062",0.0371871388072012,"none","ts_cep35"
"27063",1.16232829948898,"udi","ts_cep35"
"27064",0.45106879806756,"prsd","ts_cep35"
"27065",1.57518973492165,"none","ts_cep35"
"27066",-1.95136298837103,"none","ts_cep35"
"27067",0.831393639616914,"none","ts_cep35"
"27068",0.614890479565909,"pdc","ts_cep35"
"27069",-0.360076643720281,"none","ts_cep35"
"27070",-0.52308395845117,"none","ts_cep35"
"27071",0.170215816729765,"pdc","ts_cep35"
"27072",1.08286511000858,"prsd","ts_cep35"
"27073",0.768810507314115,"ppd","ts_cep35"
"27074",-0.342970771256278,"none","ts_cep35"
"27075",0.561008655915417,"pdc","ts_cep35"
"27076",0.236490802449677,"pdc","ts_cep35"
"27077",-1.50535544243962,"none","ts_cep35"
"27078",0.334663664259965,"none","ts_cep35"
"27079",0.756391514618187,"none","ts_cep35"
"27080",-0.348873826793522,"ppd","ts_cep35"
"27081",1.13792285071563,"ps","ts_cep35"
"27082",1.59274970466655,"pdc","ts_cep35"
"27083",1.42970150927271,"udi","ts_cep35"
"27084",0.0289414670334711,"none","ts_cep35"
"27085",0.972931397424021,"none","ts_cep35"
"27086",-0.396543677401303,"udi","ts_cep35"
"27087",0.634550250197737,"none","ts_cep35"
"27088",0.495221886930176,"rn","ts_cep35"
"27089",0.648159986821557,"none","ts_cep35"
"27090",0.732410790783851,"none","ts_cep35"
"27091",1.15909431961868,"none","ts_cep35"
"27092",-0.0471776295222153,"none","ts_cep35"
"27093",0.7282791582481,"rn","ts_cep35"
"27094",1.05454500898404,"udi","ts_cep35"
"27095",-0.154808553935681,"udi","ts_cep35"
"27096",0.248948511364497,"none","ts_cep35"
"27097",-0.567792870166318,"pdc","ts_cep35"
"27098",0.151725854939117,"none","ts_cep35"
"27099",0.340760270950157,"udi","ts_cep35"
"27100",-1.21436072239979,"none","ts_cep35"
"27101",0.470427873755945,"none","ts_cep35"
"27102",0.740299483282172,"udi","ts_cep35"
"27103",0.379704720149013,"none","ts_cep35"
"27104",0.0589281184818425,"none","ts_cep35"
"27105",0.0185036383703003,"none","ts_cep35"
"27106",1.29301653571125,"pdc","ts_cep35"
"27107",0.183213646290968,"pdc","ts_cep35"
"27108",0.0475515061053186,"pdc","ts_cep35"
"27109",1.1529703046796,"none","ts_cep35"
"27110",0.79495526434465,"rn","ts_cep35"
"27111",0.174026039521225,"udi","ts_cep35"
"27112",-1.10756756784207,"none","ts_cep35"
"27113",-0.119025194608738,"none","ts_cep35"
"27114",-0.759178844389264,"none","ts_cep35"
"27115",0.403192717031853,"pdc","ts_cep35"
"27116",0.206618248447456,"none","ts_cep35"
"27117",-0.701846604927824,"none","ts_cep35"
"27118",-0.612507061035086,"none","ts_cep35"
"27119",0.355293523904582,"none","ts_cep35"
"27120",-0.191784742498525,"none","ts_cep35"
"27121",0.555319045816933,"ucl","ts_cep35"
"27122",0.401103512473655,"none","ts_cep35"
"27123",0.396429013365933,"none","ts_cep35"
"27124",1.35237244710468,"pc","ts_cep35"
"27125",2.23574461652675,"pdc","ts_cep35"
"27126",-1.39464208361571,"none","ts_cep35"
"27127",-0.805903767995186,"pdc","ts_cep35"
"27128",1.31779182432698,"pcc","ts_cep35"
"27129",0.065947639888776,"pdc","ts_cep35"
"27130",0.319331481124291,"pdc","ts_cep35"
"27131",0.994896778747886,"none","ts_cep35"
"27132",0.0036890561553998,"udi","ts_cep35"
"27133",0.580959693329,"none","ts_cep35"
"27134",0.193810451484088,"none","ts_cep35"
"27135",1.96665525259072,"rn","ts_cep35"
"27136",2.52064516933499,"none","ts_cep35"
"27137",-1.4014524267076,"none","ts_cep35"
"27138",-0.577743094845771,"none","ts_cep35"
"27139",-0.913815685621086,"ph","ts_cep35"
"27140",0.893993552442926,"rn","ts_cep35"
"27141",1.46449432370301,"ppd","ts_cep35"
"27142",0.729972397527593,"udi","ts_cep35"
"27143",0.207795242498692,"rn","ts_cep35"
"27144",-0.297745639902743,"none","ts_cep35"
"27145",1.27616661317597,"none","ts_cep35"
"27146",0.14507915773179,"rn","ts_cep35"
"27147",-0.00219595929151046,"none","ts_cep35"
"27148",0.935376025569136,"udi","ts_cep35"
"27149",-0.0835695350549849,"none","ts_cep35"
"27150",2.33887433933139,"prsd","ts_cep35"
"27151",1.55747770540014,"none","ts_cep35"
"27152",-0.00306200413235785,"pdc","ts_cep35"
"27153",2.11573534257001,"udi","ts_cep35"
"27154",1.91187649615402,"ppd","ts_cep35"
"27155",0.107773318006014,"udi","ts_cep35"
"27156",1.38596480230734,"ph","ts_cep35"
"27157",1.27246617926101,"pdc","ts_cep35"
"27158",-0.173288189821034,"none","ts_cep35"
"27159",0.140479564324319,"none","ts_cep35"
"27160",1.32973736892605,"udi","ts_cep35"
"27161",1.08536437536314,"rn","ts_cep35"
"27162",-0.892749240995515,"none","ts_cep35"
"27163",-0.0541093972883169,"pdc","ts_cep35"
"27164",0.0655723107824858,"none","ts_cep35"
"27165",0.0233761830539906,"ppd","ts_cep35"
"27166",-0.538520895520735,"ucl","ts_cep35"
"27167",0.800695909054614,"rn","ts_cep35"
"27168",1.34726660192139,"udi","ts_cep35"
"27169",-0.0013082260374942,"udi","ts_cep35"
"27170",0.902553341205252,"rn","ts_cep35"
"27171",-0.471597304258505,"ppd","ts_cep35"
"27172",0.490629930191175,"none","ts_cep35"
"27173",0.876318081734464,"none","ts_cep35"
"27174",-1.27862014719483,"none","ts_cep35"
"27175",-0.13427591706237,"none","ts_cep35"
"27176",0.384565455945461,"none","ts_cep35"
"27177",0.274253520280379,"none","ts_cep35"
"27178",0.964289588221046,"none","ts_cep35"
"27179",0.241537508715172,"pdc","ts_cep35"
"27180",-0.0255518298277289,"none","ts_cep35"
"27181",0.97049106415083,"none","ts_cep35"
"27182",1.32988687102582,"none","ts_cep35"
"27183",0.674835179703418,"none","ts_cep35"
"27184",1.31523834322611,"none","ts_cep35"
"27185",1.45181259350547,"rn","ts_cep35"
"27186",1.04233979640375,"ppd","ts_cep35"
"27187",0.442403304015491,"none","ts_cep35"
"27188",0.709846040220797,"none","ts_cep35"
"27189",1.65134972050831,"udi","ts_cep35"
"27190",1.62816930798639,"none","ts_cep35"
"27191",0.781740925513516,"none","ts_cep35"
"27192",1.71647671833025,"pdc","ts_cep35"
"27193",0.647718752354617,"udi","ts_cep35"
"27194",-0.0427611251834437,"pdc","ts_cep35"
"27195",-0.389944628756276,"none","ts_cep35"
"27196",0.547391485471976,"none","ts_cep35"
"27197",0.8860722396054,"none","ts_cep35"
"27198",-0.219795042988501,"pdc","ts_cep35"
"27199",0.0427787270459256,"udi","ts_cep35"
"27200",-0.37296951541495,"none","ts_cep35"
"27201",-0.115805239425589,"none","ts_cep35"
"27202",0.449681805232655,"rn","ts_cep35"
"27203",-0.640333818165501,"none","ts_cep35"
"27204",1.34054692962746,"udi","ts_cep35"
"27205",1.44888120108841,"none","ts_cep35"
"27206",0.407515726586861,"none","ts_cep35"
"27207",1.38552882383598,"none","ts_cep35"
"27208",0.435148527668149,"rn","ts_cep35"
"27209",1.56863736862971,"none","ts_cep35"
"27210",1.58297403805032,"none","ts_cep35"
"27211",-0.366553557832966,"none","ts_cep35"
"27212",0.181714122435445,"none","ts_cep35"
"27213",-0.742931531090081,"none","ts_cep35"
"27214",1.19281073600114,"none","ts_cep35"
"27215",-0.206848983523577,"none","ts_cep35"
"27216",-1.44826028250316,"none","ts_cep35"
"27217",0.0213683397971549,"pdc","ts_cep35"
"27218",-0.0308340210622511,"none","ts_cep35"
"27219",0.216141317329312,"pdc","ts_cep35"
"27220",0.422702892255305,"none","ts_cep35"
"27221",0.786123001673945,"rn","ts_cep35"
"27222",0.264966397319911,"none","ts_cep35"
"27223",0.264966397319911,"none","ts_cep35"
"27224",0.723722488264132,"none","ts_cep35"
"27225",-0.693142138753638,"none","ts_cep35"
"27226",0.579179956864376,"pdc","ts_cep35"
"27227",0.471623626128331,"none","ts_cep35"
"27228",0.0314096295804996,"none","ts_cep35"
"27229",0.0671913754592949,"rn","ts_cep35"
"27230",-0.409995176389458,"rn","ts_cep35"
"27231",2.13607774042232,"pdc","ts_cep35"
"27232",0.547028882018227,"udi","ts_cep35"
"27233",0.369927205677775,"none","ts_cep35"
"27234",-0.931945923949988,"none","ts_cep35"
"27235",0.265636329257825,"none","ts_cep35"
"27236",-1.15356938380047,"udi","ts_cep35"
"27237",0.313798951522462,"none","ts_cep35"
"27238",1.47226286464244,"rn","ts_cep35"
"27239",0.336927905741651,"pdc","ts_cep35"
"27240",1.90300951237566,"none","ts_cep35"
"27241",0.811441682162059,"ppd","ts_cep35"
"27242",1.26066749461392,"rn","ts_cep35"
"27243",0.44540545618063,"none","ts_cep35"
"27244",0.524226296968661,"udi","ts_cep35"
"27245",-1.75613097983298,"none","ts_cep35"
"27246",1.49694276664786,"none","ts_cep35"
"27247",-0.473557928308311,"none","ts_cep35"
"27248",0.126440120438948,"none","ts_cep35"
"27249",1.9221374873106,"rn","ts_cep35"
"27250",-0.0633602923073332,"pdc","ts_cep35"
"27251",-0.338838534531403,"none","ts_cep35"
"27252",-0.0819315268356137,"none","ts_cep35"
"27253",-2.56259347636161,"none","ts_cep35"
"27254",1.7777995310711,"udi","ts_cep35"
"27255",0.691011116539599,"rn","ts_cep35"
"27256",-0.290664077909552,"none","ts_cep35"
"27257",1.47620786677801,"none","ts_cep35"
"27258",-0.259820922296217,"none","ts_cep35"
"27259",1.55633480684664,"udi","ts_cep35"
"27260",0.258052379202178,"none","ts_cep35"
"27261",1.44143745253948,"none","ts_cep35"
"27262",0.98196810034791,"none","ts_cep35"
"27263",0.892822285534167,"pdc","ts_cep35"
"27264",0.326007729294795,"udi","ts_cep35"
"27265",-0.283360153128863,"none","ts_cep35"
"27266",0.47584938313146,"udi","ts_cep35"
"27267",-0.314276431223162,"ph","ts_cep35"
"27268",-0.0909400125550993,"none","ts_cep35"
"27269",1.27497555983945,"udi","ts_cep35"
"27270",0.44461833800152,"none","ts_cep35"
"27271",-0.265010155388402,"none","ts_cep35"
"27272",0.521791339234878,"pdc","ts_cep35"
"27273",0.984304034554764,"rn","ts_cep35"
"27274",0.534319074831225,"pdc","ts_cep35"
"27275",0.897448085823051,"ppd","ts_cep35"
"27276",0.382359099072755,"none","ts_cep35"
"27277",0.337338418589906,"none","ts_cep35"
"27278",-1.48994038003319,"prsd","ts_cep35"
"27279",0.434037442126592,"rn","ts_cep35"
"27280",0.162075786303919,"none","ts_cep35"
"27281",1.43754760709174,"udi","ts_cep35"
"27282",0.670972830229099,"udi","ts_cep35"
"27283",-0.0642599143034914,"none","ts_cep35"
"27284",0.37185248000761,"ppd","ts_cep35"
"27285",0.181966048253012,"udi","ts_cep35"
"27286",0.839285441315002,"udi","ts_cep35"
"27287",0.524669408684133,"pdc","ts_cep35"
"27288",1.53653412466131,"rn","ts_cep35"
"27289",-1.36538576332215,"none","ts_cep35"
"27290",0.127276321031624,"none","ts_cep35"
"27291",0.171744443765463,"pdc","ts_cep35"
"27292",0.942491019644373,"udi","ts_cep35"
"27293",-0.0737338322548853,"none","ts_cep35"
"27294",1.15774837685042,"rn","ts_cep35"
"27295",0.71962455661624,"none","ts_cep35"
"27296",2.29154668628541,"rn","ts_cep35"
"27297",-0.126612333592481,"none","ts_cep35"
"27298",0.140045426449745,"none","ts_cep35"
"27299",0.852846404601334,"udi","ts_cep35"
"27300",-1.16308175279508,"none","ts_cep35"
"27301",0.257174010550626,"none","ts_cep35"
"27302",-0.525659993931706,"pdc","ts_cep35"
"27303",0.601708459681076,"none","ts_cep35"
"27304",1.06778914047842,"none","ts_cep35"
"27305",1.88917119292712,"rn","ts_cep35"
"27306",1.51566715478118,"udi","ts_cep35"
"27307",0.303500911106173,"udi","ts_cep35"
"27308",1.9312502630302,"rn","ts_cep35"
"27309",1.69439303336196,"rn","ts_cep35"
"27310",0.715502518939096,"prsd","ts_cep35"
"27311",-0.898960742020011,"none","ts_cep35"
"27312",0.671353461717577,"none","ts_cep35"
"27313",-0.0135652694610374,"ps","ts_cep35"
"27314",0.00748459003489603,"udi","ts_cep35"
"27315",1.04162846437663,"none","ts_cep35"
"27316",0.408290108549039,"rn","ts_cep35"
"27317",1.02449808593146,"udi","ts_cep35"
"27318",0.529686144901808,"rn","ts_cep35"
"27319",1.60406133178514,"rn","ts_cep35"
"27320",0.0576522854038157,"rn","ts_cep35"
"27321",-0.275517318570934,"pdc","ts_cep35"
"27322",1.23409411493228,"rn","ts_cep35"
"27323",0.265542711956109,"none","ts_cep35"
"27324",1.55990600600663,"rn","ts_cep35"
"27325",0.275322311028633,"rn","ts_cep35"
"27326",0.920630945727213,"none","ts_cep35"
"27327",0.406179811407025,"none","ts_cep35"
"27328",-0.278786760325569,"none","ts_cep35"
"27329",-0.523979882861416,"udi","ts_cep35"
"27330",-0.313960327513851,"none","ts_cep35"
"27331",1.03855610332202,"udi","ts_cep35"
"27332",0.363273536387669,"udi","ts_cep35"
"27333",1.21454024421694,"udi","ts_cep35"
"27334",-0.161721405270628,"rn","ts_cep35"
"27335",1.92625802119643,"pdc","ts_cep35"
"27336",1.68458317101829,"rn","ts_cep35"
"27337",0.270198168548067,"none","ts_cep35"
"27338",1.49529879973908,"rn","ts_cep35"
"27339",0.686697767169251,"none","ts_cep35"
"27340",0.375915574877869,"none","ts_cep35"
"27341",0.0785074452156374,"rn","ts_cep35"
"27342",0.576586594988522,"none","ts_cep35"
"27343",0.529462545067739,"rn","ts_cep35"
"27344",0.812944615652037,"udi","ts_cep35"
"27345",0.874226518060757,"none","ts_cep35"
"27346",-0.406558983113145,"none","ts_cep35"
"27347",1.69841111112619,"none","ts_cep35"
"27348",-0.20435723627836,"none","ts_cep35"
"27349",1.07248273241268,"none","ts_cep35"
"27350",0.614692156327895,"none","ts_cep35"
"27351",0.525951879108139,"rn","ts_cep35"
"27352",-0.107929974482451,"none","ts_cep35"
"27353",1.01108590397141,"udi","ts_cep35"
"27354",-0.550322628751802,"udi","ts_cep35"
"27355",-0.226642966619808,"none","ts_cep35"
"27356",0.111328413466764,"none","ts_cep35"
"27357",2.58568471986167,"udi","ts_cep35"
"27358",-0.409558570057863,"none","ts_cep35"
"27359",1.318777006584,"rn","ts_cep35"
"27360",0.895904048047648,"none","ts_cep35"
"27361",1.12328892590426,"pcc","ts_cep35"
"27362",0.776784135982505,"rn","ts_cep35"
"27363",0.824238118661466,"rn","ts_cep35"
"27364",0.248142761359233,"none","ts_cep35"
"27365",0.248142761359233,"none","ts_cep35"
"27366",0.248142761359233,"none","ts_cep35"
"27367",-0.0801758016150621,"rn","ts_cep35"
"27368",0.836379652470306,"none","ts_cep35"
"27369",1.31362785270827,"none","ts_cep35"
"27370",1.3854919348307,"none","ts_cep35"
"27371",0.0938240067242127,"rn","ts_cep35"
"27372",-0.148905317833354,"rn","ts_cep35"
"27373",0.565687574383001,"udi","ts_cep35"
"27374",1.76532893604989,"udi","ts_cep35"
"27375",0.475682532650632,"prsd","ts_cep35"
"27376",0.33540583139118,"udi","ts_cep35"
"27377",1.35732918649483,"rn","ts_cep35"
"27378",0.561128986777088,"udi","ts_cep35"
"27379",0.834677381836932,"udi","ts_cep35"
"27380",0.0965245994349845,"rn","ts_cep35"
"27381",0.752817845650012,"udi","ts_cep35"
"27382",-0.281616928406014,"none","ts_cep35"
"27383",-0.777566918475987,"udi","ts_cep35"
"27384",-0.296135385188428,"udi","ts_cep35"
"27385",1.19567503093286,"rn","ts_cep35"
"27386",0.150366909844255,"rn","ts_cep35"
"27387",-0.607085190709379,"pc","ts_cep35"
"27388",-0.160135406185726,"none","ts_cep35"
"27389",1.2095306341976,"udi","ts_cep35"
"27390",-0.538144530929935,"rn","ts_cep35"
"27391",1.84181849005408,"rn","ts_cep35"
"27392",0.674999705680912,"none","ts_cep35"
"27393",0.687682274498788,"udi","ts_cep35"
"27394",1.83526200094374,"rn","ts_cep35"
"27395",1.06871282330361,"udi","ts_cep35"
"27396",0.347791190012104,"udi","ts_cep35"
"27397",0.180916422807677,"none","ts_cep35"
"27398",-0.181221450618236,"none","ts_cep35"
"27399",0.505430569389073,"none","ts_cep35"
"27400",1.02690342742576,"none","ts_cep35"
"27401",0.616884682247105,"rn","ts_cep35"
"27402",1.71353130361443,"none","ts_cep35"
"27403",0.769524783572154,"udi","ts_cep35"
"27404",-0.138466241928974,"pdc","ts_cep35"
"27405",1.24527125446097,"udi","ts_cep35"
"27406",0.737776691969221,"udi","ts_cep35"
"27407",1.25729789859828,"udi","ts_cep35"
"27408",0.294890081061458,"rn","ts_cep35"
"27409",0.57482812048069,"udi","ts_cep35"
"27410",1.20291854186325,"udi","ts_cep35"
"27411",0.0553528557509266,"none","ts_cep35"
"27412",0.395474166643751,"rn","ts_cep35"
"27413",0.42494163423921,"none","ts_cep35"
"27414",1.14160432546701,"rn","ts_cep35"
"27415",0.319600413402441,"rn","ts_cep35"
"27416",0.354948575082073,"none","ts_cep35"
"27417",0.447849288674819,"pdc","ts_cep35"
"27418",1.53029717492712,"rn","ts_cep35"
"27419",1.52897545403604,"udi","ts_cep35"
"27420",-0.425617741090074,"udi","ts_cep35"
"27421",-0.245887177554894,"none","ts_cep35"
"27422",0.606058214586126,"none","ts_cep35"
"27423",0.913756795068018,"udi","ts_cep35"
"27424",0.805744934359439,"udi","ts_cep35"
"27425",1.40924611177364,"rn","ts_cep35"
"27426",1.75097652252434,"rn","ts_cep35"
"27427",0.426234139580048,"ps","ts_cep35"
"27428",1.46034011086457,"rn","ts_cep35"
"27429",1.00444675053974,"udi","ts_cep35"
"27430",-0.63151191832033,"udi","ts_cep35"
"27431",1.92123159102973,"pdc","ts_cep35"
"27432",0.456966747141737,"none","ts_cep35"
"27433",0.828769293029308,"none","ts_cep35"
"27434",0.654590173111701,"rn","ts_cep35"
"27435",0.494351168204284,"rn","ts_cep35"
"27436",0.455329957148012,"udi","ts_cep35"
"27437",1.26384672355481,"none","ts_cep35"
"27438",0.328574780672994,"udi","ts_cep35"
"27439",0.663502404314017,"udi","ts_cep35"
"27440",0.405544764465016,"udi","ts_cep35"
"27441",0.558419811672721,"ucl","ts_cep35"
"27442",0.73904053501016,"none","ts_cep35"
"27443",0.255857367128822,"udi","ts_cep35"
"27444",-0.312827757274249,"none","ts_cep35"
"27445",1.04155427795563,"udi","ts_cep35"
"27446",0.940425816947037,"udi","ts_cep35"
"27447",1.19606551479117,"sur","ts_cep35"
"27448",-0.0851807080635564,"none","ts_cep35"
"27449",1.4926269762843,"udi","ts_cep35"
"27450",0.279048050704808,"rn","ts_cep35"
"27451",-0.264191180178252,"none","ts_cep35"
"27452",0.370383950920372,"none","ts_cep35"
"27453",1.50601791972921,"udi","ts_cep35"
"27454",0.664227581252265,"none","ts_cep35"
"27455",1.39415844322756,"udi","ts_cep35"
"27456",1.40817428047766,"pdc","ts_cep35"
"27457",-0.993932176079311,"none","ts_cep35"
"27458",0.228529057802321,"rn","ts_cep35"
"27459",0.148153713630276,"udi","ts_cep35"
"27460",0.396139966052476,"udi","ts_cep35"
"27461",0.4740215095743,"none","ts_cep35"
"27462",0.856197813099188,"none","ts_cep35"
"27463",0.0671735214990085,"none","ts_cep35"
"27464",-0.381013962174177,"udi","ts_cep35"
"27465",0.276986390291243,"none","ts_cep35"
"27466",-0.467060100980554,"udi","ts_cep35"
"27467",0.901446067536249,"udi","ts_cep35"
"27468",-0.0335193127871225,"udi","ts_cep35"
"27469",-1.95632849375207e-17,"none","ts_cep35"
"27470",-0.249057336832398,"none","ts_cep35"
"27471",-1.95632849375207e-17,"none","ts_cep35"
"27472",-1.95632849375207e-17,"prsd","ts_cep35"
"27473",0.375904905214854,"none","ts_cep35"
"27474",0.0681497496006532,"none","ts_cep35"
"27475",0.171756466156281,"none","ts_cep35"
"27476",0.246439233347984,"ph","ts_cep35"
"27477",-0.297907125388914,"none","ts_cep35"
"27478",-0.330799458314551,"none","ts_cep35"
"27479",-1.95632849375207e-17,"none","ts_cep35"
"27480",-1.95632849375207e-17,"none","ts_cep35"
"27481",-1.95632849375207e-17,"none","ts_cep35"
"27482",1.23879882368302,"none","ts_cep35"
"27483",0.145959928185586,"pdc","ts_cep35"
"27484",0.187934702033362,"none","ts_cep35"
"27485",-0.131134310233297,"none","ts_cep35"
"27486",0.347127603546069,"pdc","ts_cep35"
"27487",0.15748760488329,"none","ts_cep35"
"27488",1.37647119188346,"pdc","ts_cep35"
"27489",0.110588002864469,"none","ts_cep35"
"27490",-1.95632849375207e-17,"none","ts_cep35"
"27491",-1.95632849375207e-17,"none","ts_cep35"
"27492",1.87988856369319,"none","ts_cep35"
"27493",0.145959928185586,"none","ts_cep35"
"27494",-0.1022553657671,"pdc","ts_cep35"
"27495",0.145959928185586,"none","ts_cep35"
